chain,token,target_wallet,direction,block_number,tx_hash,log_index,from,to,amount_raw,amount_cell,balance_before_cell,balance_after_cell
bsc,0xd98438889ae7364c7e2a3540547fad042fb24642,0x843bb6a56619a6a175c9cb6b73a6a2eefd4d9946,out,69310238,0x32b6b5242bbe764fbc720945d3bd47d4e4afbdf2fbda4ab2d84827f176184fdd,91,0x843bb6a56619a6a175c9cb6b73a6a2eefd4d9946,0x4982085c9e2f89f2ecb8131eca71afad896e89cb,90000000000000000000000,90000,90000,0
bsc,0xd98438889ae7364c7e2a3540547fad042fb24642,0x843bb6a56619a6a175c9cb6b73a6a2eefd4d9946,in,69982406,0x53f9fd08b91e04875a44d608305904d01228322b42d9a336c7743dc606c15601,170,0xc3b8a652e59d59a71b00808c1fb2432857080ab8,0x843bb6a56619a6a175c9cb6b73a6a2eefd4d9946,80000000000000000000000,80000,90000,170000
bsc,0xd98438889ae7364c7e2a3540547fad042fb24642,0x843bb6a56619a6a175c9cb6b73a6a2eefd4d9946,out,69982935,0xa068e28b3c9e5b117dfb3dfa880390573a5f4e821fd352ba400c56338a05ee33,146,0x843bb6a56619a6a175c9cb6b73a6a2eefd4d9946,0x4982085c9e2f89f2ecb8131eca71afad896e89cb,170000000000000000000000,170000,170000,0
bsc,0xd98438889ae7364c7e2a3540547fad042fb24642,0x843bb6a56619a6a175c9cb6b73a6a2eefd4d9946,out,70095715,0xb9161eb59f59be363c1542a7ce5ff995a459b6dfd07162e4dba4052e8a2ce8bc,108,0x843bb6a56619a6a175c9cb6b73a6a2eefd4d9946,0x4982085c9e2f89f2ecb8131eca71afad896e89cb,90000000000000000000000,90000,90000,0
bsc,0xd98438889ae7364c7e2a3540547fad042fb24642,0x843bb6a56619a6a175c9cb6b73a6a2eefd4d9946,out,70109363,0x0a12a9737ac84bca188503cc0f9540acc3d0a17c2d0ef7c6a439ae28d6b91862,798,0x843bb6a56619a6a175c9cb6b73a6a2eefd4d9946,0x4982085c9e2f89f2ecb8131eca71afad896e89cb,80000000000000000000000,80000,80000,0
bsc,0xd98438889ae7364c7e2a3540547fad042fb24642,0x843bb6a56619a6a175c9cb6b73a6a2eefd4d9946,out,71237695,0xa7afae4d977d3c6063368b42155f47bd01b2efdb68deb9edc2384d8eb285551a,124,0x843bb6a56619a6a175c9cb6b73a6a2eefd4d9946,0x4982085c9e2f89f2ecb8131eca71afad896e89cb,250000000000000000000000,250000,250000,0
bsc,0xd98438889ae7364c7e2a3540547fad042fb24642,0x843bb6a56619a6a175c9cb6b73a6a2eefd4d9946,out,71706847,0xd97f9c8f7af869223a2f13aaced5590aa702be07640c22d910e83b462f5b0b56,100,0x843bb6a56619a6a175c9cb6b73a6a2eefd4d9946,0x4982085c9e2f89f2ecb8131eca71afad896e89cb,98000000000000000000000,98000,98000,0
bsc,0xd98438889ae7364c7e2a3540547fad042fb24642,0x843bb6a56619a6a175c9cb6b73a6a2eefd4d9946,out,71831293,0xd2cc4111c780b40e1aa0a7340fe378098084d2ac25748278158e71ed3a83f916,63,0x843bb6a56619a6a175c9cb6b73a6a2eefd4d9946,0x4982085c9e2f89f2ecb8131eca71afad896e89cb,97000000000000000000000,97000,97000,0
bsc,0xd98438889ae7364c7e2a3540547fad042fb24642,0x843bb6a56619a6a175c9cb6b73a6a2eefd4d9946,in,71836618,0x05f5c5174b5599f48f3832f1f24bc3ebec152c94115f3b2eacb5674fe6522f91,161,0xc3b8a652e59d59a71b00808c1fb2432857080ab8,0x843bb6a56619a6a175c9cb6b73a6a2eefd4d9946,90000000000000000000000,90000,95000,185000
bsc,0xd98438889ae7364c7e2a3540547fad042fb24642,0x843bb6a56619a6a175c9cb6b73a6a2eefd4d9946,out,71836677,0x524990fad22d5971f9505b70c9904343327a9f3aa0d437aa594b133283faf00d,198,0x843bb6a56619a6a175c9cb6b73a6a2eefd4d9946,0x4982085c9e2f89f2ecb8131eca71afad896e89cb,185000000000000000000000,185000,185000,0
bsc,0xd98438889ae7364c7e2a3540547fad042fb24642,0x843bb6a56619a6a175c9cb6b73a6a2eefd4d9946,out,72050175,0x31202a8ff66161e402b2ec04b3f6db30428415199a3a7578bcfb27895098c3dc,158,0x843bb6a56619a6a175c9cb6b73a6a2eefd4d9946,0x4982085c9e2f89f2ecb8131eca71afad896e89cb,90000000000000000000000,90000,90000,0
bsc,0xd98438889ae7364c7e2a3540547fad042fb24642,0x843bb6a56619a6a175c9cb6b73a6a2eefd4d9946,out,72051669,0x3d2e7cb1f0ef7cb868b97fa2087f491fd67c163e254372b2b9712b3c27e5ef19,254,0x843bb6a56619a6a175c9cb6b73a6a2eefd4d9946,0x4982085c9e2f89f2ecb8131eca71afad896e89cb,90000000000000000000000,90000,90000,0
bsc,0xd98438889ae7364c7e2a3540547fad042fb24642,0x843bb6a56619a6a175c9cb6b73a6a2eefd4d9946,out,72058805,0x99a8d3659ca15724da27b40628203772a207434d4c120970f8edd7a9e48c9208,470,0x843bb6a56619a6a175c9cb6b73a6a2eefd4d9946,0x4982085c9e2f89f2ecb8131eca71afad896e89cb,80000000000000000000000,80000,80000,0
bsc,0xd98438889ae7364c7e2a3540547fad042fb24642,0x843bb6a56619a6a175c9cb6b73a6a2eefd4d9946,out,72638603,0xbb979e94edd450485d6deb74ceb95731cf4699aa82175a1c3db6c9a6d566af22,534,0x843bb6a56619a6a175c9cb6b73a6a2eefd4d9946,0x4982085c9e2f89f2ecb8131eca71afad896e89cb,90000000000000000000000,90000,90000,0
bsc,0xd98438889ae7364c7e2a3540547fad042fb24642,0x843bb6a56619a6a175c9cb6b73a6a2eefd4d9946,out,72640357,0x244ea338fa770336bd9226a696a2b91b6155e62222343222c09a3ca396686836,89,0x843bb6a56619a6a175c9cb6b73a6a2eefd4d9946,0x4982085c9e2f89f2ecb8131eca71afad896e89cb,90000000000000000000000,90000,90000,0
bsc,0xd98438889ae7364c7e2a3540547fad042fb24642,0x843bb6a56619a6a175c9cb6b73a6a2eefd4d9946,out,73323077,0xf3dd780b6ca4fbd624ba62a4909a75c27c8aff73d52dd9f05a39da27d8009dd7,555,0x843bb6a56619a6a175c9cb6b73a6a2eefd4d9946,0x4982085c9e2f89f2ecb8131eca71afad896e89cb,90000000000000000000000,90000,90000,0
bsc,0xd98438889ae7364c7e2a3540547fad042fb24642,0x843bb6a56619a6a175c9cb6b73a6a2eefd4d9946,out,73328167,0xb451e1248c51e4b3d03b67066c88186c3ee92623312e09b43cf5bf53cc9e034c,35,0x843bb6a56619a6a175c9cb6b73a6a2eefd4d9946,0x4982085c9e2f89f2ecb8131eca71afad896e89cb,90000000000000000000000,90000,90000,0
bsc,0xd98438889ae7364c7e2a3540547fad042fb24642,0x843bb6a56619a6a175c9cb6b73a6a2eefd4d9946,out,73445309,0x6d033e5acf3e2d2f72dec763a603439f098b0d82c37dcbddf1d78add6b519299,179,0x843bb6a56619a6a175c9cb6b73a6a2eefd4d9946,0x4982085c9e2f89f2ecb8131eca71afad896e89cb,90000000000000000000000,90000,90000,0
bsc,0xd98438889ae7364c7e2a3540547fad042fb24642,0x843bb6a56619a6a175c9cb6b73a6a2eefd4d9946,out,73470289,0x0460f84108e27d3bc5569ee7ae219667191e32deb3818f5a5ed7d9617edfa48e,20,0x843bb6a56619a6a175c9cb6b73a6a2eefd4d9946,0x4982085c9e2f89f2ecb8131eca71afad896e89cb,90000000000000000000000,90000,90000,0
bsc,0xd98438889ae7364c7e2a3540547fad042fb24642,0x843bb6a56619a6a175c9cb6b73a6a2eefd4d9946,out,73553079,0x1a4412cee2f280a18c538b1ba0292f1a45d277aa9b7a526ae2f22c878ad59b93,90,0x843bb6a56619a6a175c9cb6b73a6a2eefd4d9946,0x4982085c9e2f89f2ecb8131eca71afad896e89cb,90000000000000000000000,90000,90000,0
