chain,token,target_wallet,direction,block_number,tx_hash,log_index,from,to,amount_raw,amount_cell,balance_before_cell,balance_after_cell
bsc,0xd98438889ae7364c7e2a3540547fad042fb24642,0x8bbf051e8dfaa9c477bbd63fa5013ab3b988e218,out,22850052,0xff2342f020eecc1d775e2503a932f7f7d7ba49f038443bd5f13c3b825146c201,282,0x8bbf051e8dfaa9c477bbd63fa5013ab3b988e218,0xd69ddab1d3c869e2567c71e0457663c36e2f183a,783011069669626500000,783.0110696696265,1999121.17,1993484.368
bsc,0xd98438889ae7364c7e2a3540547fad042fb24642,0x8bbf051e8dfaa9c477bbd63fa5013ab3b988e218,out,22850184,0xef74302e3922fb2f0e7fc52f81849aef919488ba51fdfe9aafbc58b75a2a7319,293,0x8bbf051e8dfaa9c477bbd63fa5013ab3b988e218,0x584a0e1002c5354216091d2c4f7961c223894831,10000000000000000000,10,1992701.3569303303735,1992691.3569303303735
bsc,0xd98438889ae7364c7e2a3540547fad042fb24642,0x8bbf051e8dfaa9c477bbd63fa5013ab3b988e218,out,22850250,0x4d78465804a088a940b8c16f5c286a3dc7c71749b174fabd16ac07f96fa0e626,116,0x8bbf051e8dfaa9c477bbd63fa5013ab3b988e218,0x3de1b88d621eb45bf6d87486fae7084531a28894,17924000000000000000000,17924,1992691.3569303303735,1974767.3569303303735
bsc,0xd98438889ae7364c7e2a3540547fad042fb24642,0x8bbf051e8dfaa9c477bbd63fa5013ab3b988e218,out,22850319,0x81f78f8fe7ecab0aad687bb5ae5c0667d5a7f24378fbc7cdf31227c6203edf73,462,0x8bbf051e8dfaa9c477bbd63fa5013ab3b988e218,0x584a0e1002c5354216091d2c4f7961c223894831,174584590000000000000000,174584.59,1974767.3569303303735,1800182.7669303303735
bsc,0xd98438889ae7364c7e2a3540547fad042fb24642,0x8bbf051e8dfaa9c477bbd63fa5013ab3b988e218,out,22850347,0xd081a394cbcabb72a1dd99a70a1978e0db515b53e64be379b4037868eb78f2f1,155,0x8bbf051e8dfaa9c477bbd63fa5013ab3b988e218,0xc71d239309941ee7aa63bb17ce703613445ce27b,300000000000000000000,300,1800182.7669303303735,1799882.7669303303735
bsc,0xd98438889ae7364c7e2a3540547fad042fb24642,0x8bbf051e8dfaa9c477bbd63fa5013ab3b988e218,out,22850473,0x6c6287b6a69ef6c6c9cb8cb60f9504fd93001bc75b3f060aee3e2fb6a4f4d004,170,0x8bbf051e8dfaa9c477bbd63fa5013ab3b988e218,0x6110307df2c40a4e8d79be63e09779cd8c0dfe9f,339660354975006100000,339.6603549750061,1799882.7669303303735,1799543.1065753553674
bsc,0xd98438889ae7364c7e2a3540547fad042fb24642,0x8bbf051e8dfaa9c477bbd63fa5013ab3b988e218,out,22850480,0x5696c4a67b7cac5e34ae9ddfd07e4dfab863f5fb28de1f4c7b5019a038f27d49,1002,0x8bbf051e8dfaa9c477bbd63fa5013ab3b988e218,0xc1c8f20e2def236db50da5a8d7f590c7adc8ff88,537752441647369200000,537.7524416473692,1799882.7669303303735,1799543.1065753553674
bsc,0xd98438889ae7364c7e2a3540547fad042fb24642,0x8bbf051e8dfaa9c477bbd63fa5013ab3b988e218,out,22850483,0xfc27463521ec3097329202bac8b9c731052ff1eb9bcfc77eb5b9e16e73e4ce32,698,0x8bbf051e8dfaa9c477bbd63fa5013ab3b988e218,0x64584d6b44663a934578c12ee8cebeba6b097661,1015860000000000000000,1015.86,1799882.7669303303735,1799543.1065753553674
bsc,0xd98438889ae7364c7e2a3540547fad042fb24642,0x8bbf051e8dfaa9c477bbd63fa5013ab3b988e218,out,22850487,0x8ec2a3361437a1f19f6ea8f565c78bca7cbb123451afc665afc2847a1d29607e,277,0x8bbf051e8dfaa9c477bbd63fa5013ab3b988e218,0x71ef8214d026e052c9040cfb6e2e616ed86ab99f,186633195671442820000,186.63319567144282,1799882.7669303303735,1799543.1065753553674
bsc,0xd98438889ae7364c7e2a3540547fad042fb24642,0x8bbf051e8dfaa9c477bbd63fa5013ab3b988e218,out,22850569,0xb345114946f6d0576cc506c97ae9f86dbf48ab49e04488832191f7ad8de729d3,127,0x8bbf051e8dfaa9c477bbd63fa5013ab3b988e218,0x4c5215e12be17c7bfb47e5e404b4947a6bcdaa1a,5000000000000000000,5,1797802.86093803655538,1797797.86093803655538
bsc,0xd98438889ae7364c7e2a3540547fad042fb24642,0x8bbf051e8dfaa9c477bbd63fa5013ab3b988e218,out,22850625,0x2a6ffc5ee3b7aa3c511cac3c2747e8fe3f94160b76f0a8702a9725814929fb23,251,0x8bbf051e8dfaa9c477bbd63fa5013ab3b988e218,0xc71d239309941ee7aa63bb17ce703613445ce27b,1000000000000000000000,1000,1797797.86093803655538,1796797.86093803655538
bsc,0xd98438889ae7364c7e2a3540547fad042fb24642,0x8bbf051e8dfaa9c477bbd63fa5013ab3b988e218,out,22850664,0x0d5ed0a35c44e243894d9d84190c8ab9d431292957c0f825558556889758c5ee,253,0x8bbf051e8dfaa9c477bbd63fa5013ab3b988e218,0xef4bd2ea679880917333feecf61ed422ff9c7069,79670000000000000000,79.67,1796797.86093803655538,1796718.19093803655538
bsc,0xd98438889ae7364c7e2a3540547fad042fb24642,0x8bbf051e8dfaa9c477bbd63fa5013ab3b988e218,out,22850690,0x9f80adce9f8e11513842ba7f65486de180f5b4d2530b2a228286eb62a4078345,565,0x8bbf051e8dfaa9c477bbd63fa5013ab3b988e218,0x9a628b58181c5d1481c47d2583868373f0ffd704,5707907337271867000000,5707.907337271867,1796718.19093803655538,1791010.28360076468838
bsc,0xd98438889ae7364c7e2a3540547fad042fb24642,0x8bbf051e8dfaa9c477bbd63fa5013ab3b988e218,out,22850797,0xdc00b6b7ed14cba17f7ed82027dd9051b804d3b3fcef4c9038a39a8950260c4b,351,0x8bbf051e8dfaa9c477bbd63fa5013ab3b988e218,0xe3f7d7bc656619d70000a2618881f62a85dc95e9,5857256919050688000000,5857.256919050688,1791010.28360076468838,1785153.02668171400038
bsc,0xd98438889ae7364c7e2a3540547fad042fb24642,0x8bbf051e8dfaa9c477bbd63fa5013ab3b988e218,out,22850970,0xa29c05b9949ce2a98f4089d4a0f24fb008ce621eed04b3db87f433defff0f807,534,0x8bbf051e8dfaa9c477bbd63fa5013ab3b988e218,0xd93ef487e2fe1b04771d14fb4bcb65621f864bbe,500000000000000000000,500,1785153.02668171400038,1784653.02668171400038
bsc,0xd98438889ae7364c7e2a3540547fad042fb24642,0x8bbf051e8dfaa9c477bbd63fa5013ab3b988e218,out,22851134,0x37691c9ee2378dfd0c3611bd85705cc178195ca5d491d1ee15a5e56262a03092,550,0x8bbf051e8dfaa9c477bbd63fa5013ab3b988e218,0xd49124df81137a4ec6c96ca01527a59ae4699ba8,1604000000000000000000,1604,1784653.02668171400038,1783049.02668171400038
bsc,0xd98438889ae7364c7e2a3540547fad042fb24642,0x8bbf051e8dfaa9c477bbd63fa5013ab3b988e218,out,22851197,0x3dfa834828a8436ad6b72b2773b88e2c8cdbf4fc8b136372994c715620a9aa57,231,0x8bbf051e8dfaa9c477bbd63fa5013ab3b988e218,0x110e437918ed1f5f06b28ac4464d47d2fe8dd89d,1937961512451045000000,1937.961512451045,1783049.02668171400038,1781111.06516926295538
bsc,0xd98438889ae7364c7e2a3540547fad042fb24642,0x8bbf051e8dfaa9c477bbd63fa5013ab3b988e218,out,22851213,0x264ede71237a957e1def35e259375f6ab9b052af0b5c2d72b19fd95c59474fe5,238,0x8bbf051e8dfaa9c477bbd63fa5013ab3b988e218,0x3f051cd48466d7e06a37617b4774a76d3f5133ea,50000000000000000000,50,1783049.02668171400038,1781111.06516926295538
bsc,0xd98438889ae7364c7e2a3540547fad042fb24642,0x8bbf051e8dfaa9c477bbd63fa5013ab3b988e218,out,22851244,0x4f7db8eced8a25c0e1e75ae4592db5961d0389702f70e9212b45cc4e481ea10e,472,0x8bbf051e8dfaa9c477bbd63fa5013ab3b988e218,0x3f051cd48466d7e06a37617b4774a76d3f5133ea,27299080381323120000000,27299.08038132312,1781061.06516926295538,1753761.98478793983538
bsc,0xd98438889ae7364c7e2a3540547fad042fb24642,0x8bbf051e8dfaa9c477bbd63fa5013ab3b988e218,out,22851278,0x8c182ba9ace729d36f49be0fe40f60c439c9fa43d4e2e1f400e6662e6cf8dd7f,535,0x8bbf051e8dfaa9c477bbd63fa5013ab3b988e218,0xdc504369934c37a7da428723da0e5c5d9ab70b68,301045398520602000000,301.045398520602,1753761.98478793983538,1753460.93938941923338
bsc,0xd98438889ae7364c7e2a3540547fad042fb24642,0x8bbf051e8dfaa9c477bbd63fa5013ab3b988e218,out,22851329,0x4a86d1720f5c83804315be9cf55dba8c008c8dc51d41a7254b38f4c50bbc3868,73,0x8bbf051e8dfaa9c477bbd63fa5013ab3b988e218,0x07d4d0040a9af9457f512c64ffe066ec253ab57d,1006000000000000000000,1006,1753460.93938941923338,1752454.93938941923338
bsc,0xd98438889ae7364c7e2a3540547fad042fb24642,0x8bbf051e8dfaa9c477bbd63fa5013ab3b988e218,out,22851389,0x1fb3437b98128687360e237a2e0678b798a38cf22d11d799436fec98de47517b,646,0x8bbf051e8dfaa9c477bbd63fa5013ab3b988e218,0x79b6b251ba2ef724f30a6ad432df1aebbb4a3f0c,1013926700000000000000,1013.9267,1752454.93938941923338,1751441.01268941923338
bsc,0xd98438889ae7364c7e2a3540547fad042fb24642,0x8bbf051e8dfaa9c477bbd63fa5013ab3b988e218,out,22851445,0x22b26e534f10be36f63fc83928d6c36d42ce7cb9e71ceb053b3a9527220ed33e,302,0x8bbf051e8dfaa9c477bbd63fa5013ab3b988e218,0x0224aa9245b9d82643e850092cc9ddfb580b012c,236230000000000000000,236.23,1751441.01268941923338,1751204.78268941923338
bsc,0xd98438889ae7364c7e2a3540547fad042fb24642,0x8bbf051e8dfaa9c477bbd63fa5013ab3b988e218,out,22851481,0xf082e3e115a5e24f9a4e7de3aa72609a8707bf25f3d98ee9f75a6df8a0ed12d8,422,0x8bbf051e8dfaa9c477bbd63fa5013ab3b988e218,0x29235674eddf2beee69a1bbae30d452695f4cb44,7949135459553062000,7.949135459553062,1751204.78268941923338,1751196.833553959680318
bsc,0xd98438889ae7364c7e2a3540547fad042fb24642,0x8bbf051e8dfaa9c477bbd63fa5013ab3b988e218,out,22851522,0xab8f471a5b380022d0504cf34d0a440437cf7d4751ea09453eb5deda801ec02a,596,0x8bbf051e8dfaa9c477bbd63fa5013ab3b988e218,0x71cd50ba682de704fa0010a2da238fddbc958697,61386330549630700000000,61386.3305496307,1751196.833553959680318,1689810.503004328980318
bsc,0xd98438889ae7364c7e2a3540547fad042fb24642,0x8bbf051e8dfaa9c477bbd63fa5013ab3b988e218,out,22851539,0x19704720115b18c5f89997cb903c5008f31a5a3aad0c5db928663e41c7e60463,363,0x8bbf051e8dfaa9c477bbd63fa5013ab3b988e218,0x29235674eddf2beee69a1bbae30d452695f4cb44,200000000000000000000,200,1751196.833553959680318,1689810.503004328980318
bsc,0xd98438889ae7364c7e2a3540547fad042fb24642,0x8bbf051e8dfaa9c477bbd63fa5013ab3b988e218,out,22851766,0x581d8cf2c9241c66e603240919ca73bd8e78e5892a00dc48b85d4fce91e63b7a,710,0x8bbf051e8dfaa9c477bbd63fa5013ab3b988e218,0x9ce5a5c5d6769a7236ddb3b586ff39a5bf9c6221,105290592546304170000,105.29059254630417,1689610.503004328980318,1689505.212411782676148
bsc,0xd98438889ae7364c7e2a3540547fad042fb24642,0x8bbf051e8dfaa9c477bbd63fa5013ab3b988e218,out,22851887,0x858dc375ce4a210e17faafbb47399a1057b6fb3beb40393b3c95da60bfff6f4e,271,0x8bbf051e8dfaa9c477bbd63fa5013ab3b988e218,0xa13e81b67938821e0df2d7057f0d1345a1ed7253,70230845460000000000000,70230.84546,1689505.212411782676148,1619274.366951782676148
bsc,0xd98438889ae7364c7e2a3540547fad042fb24642,0x8bbf051e8dfaa9c477bbd63fa5013ab3b988e218,out,22851907,0xb9eead96792438d940f64ada9bb244a1b1de16711cdd133d19918f99e89e7351,87,0x8bbf051e8dfaa9c477bbd63fa5013ab3b988e218,0xc80d9fd2fce7d61d0816b3b214ba1ac718ec0b09,1995000000000000000000,1995,1689505.212411782676148,1619274.366951782676148
bsc,0xd98438889ae7364c7e2a3540547fad042fb24642,0x8bbf051e8dfaa9c477bbd63fa5013ab3b988e218,out,22852061,0x02430def6ce5fa54da25a26f4702c063a741aaf1b10af58ee89950761d9f9cdd,418,0x8bbf051e8dfaa9c477bbd63fa5013ab3b988e218,0x1ff2c1855e7d969e9b74199cf58c140f197a52bc,3786575550000000000000,3786.57555,1617279.366951782676148,1613492.791401782676148
bsc,0xd98438889ae7364c7e2a3540547fad042fb24642,0x8bbf051e8dfaa9c477bbd63fa5013ab3b988e218,out,22852081,0x7f4f50acc46cf2179e3568f137ad4548495168a60770ec4e82918d1abd9f198e,235,0x8bbf051e8dfaa9c477bbd63fa5013ab3b988e218,0x8ecd48e14c8fd64ab8b972e8f87efbb5c9658fd0,1000000000000000000,1,1617279.366951782676148,1613492.791401782676148
bsc,0xd98438889ae7364c7e2a3540547fad042fb24642,0x8bbf051e8dfaa9c477bbd63fa5013ab3b988e218,out,22852099,0x952c1f864f1ee963a4650d40cb5f92b1d501c2051e841c08f357050806915740,105,0x8bbf051e8dfaa9c477bbd63fa5013ab3b988e218,0x0651f99e75e09bd56fbd6e8b8ad59ae31e63cfb0,1549678000000000000000,1549.678,1613492.791401782676148,1613491.791401782676148
bsc,0xd98438889ae7364c7e2a3540547fad042fb24642,0x8bbf051e8dfaa9c477bbd63fa5013ab3b988e218,out,22852167,0x7a07acedd64d9de34045265c5855d8813b802f64a4060a8598c4d9b20f671211,448,0x8bbf051e8dfaa9c477bbd63fa5013ab3b988e218,0x214c07e554ff618949e631980674041ff7a83f89,8000000000000000000,8,1611942.113401782676148,1611934.113401782676148
bsc,0xd98438889ae7364c7e2a3540547fad042fb24642,0x8bbf051e8dfaa9c477bbd63fa5013ab3b988e218,out,22852181,0x58f89bc2fae62e8106d184c607e5f9e4355779c30c796c9cc0b713ba6de8b18c,418,0x8bbf051e8dfaa9c477bbd63fa5013ab3b988e218,0x8ecd48e14c8fd64ab8b972e8f87efbb5c9658fd0,4003605120000000000000,4003.60512,1611942.113401782676148,1611934.113401782676148
bsc,0xd98438889ae7364c7e2a3540547fad042fb24642,0x8bbf051e8dfaa9c477bbd63fa5013ab3b988e218,out,22852197,0x9a2990d52116d45b3b1529ab1eab31906922f1e5ed36ab8b5206b1ab9bd8f006,140,0x8bbf051e8dfaa9c477bbd63fa5013ab3b988e218,0x214c07e554ff618949e631980674041ff7a83f89,3000386611100126000000,3000.386611100126,1611934.113401782676148,1607930.508281782676148
bsc,0xd98438889ae7364c7e2a3540547fad042fb24642,0x8bbf051e8dfaa9c477bbd63fa5013ab3b988e218,out,22852456,0x201a2455d2c6d5293e71c9bdb94574058e87d004c3f60f96e55e2abb1c929acb,261,0x8bbf051e8dfaa9c477bbd63fa5013ab3b988e218,0xa8705b372330274bf06eb8e002409019b7b3987a,105729800000000000000,105.7298,1604930.121670682550148,1604824.391870682550148
bsc,0xd98438889ae7364c7e2a3540547fad042fb24642,0x8bbf051e8dfaa9c477bbd63fa5013ab3b988e218,out,22852503,0xaeafa3c7ba90c9d0c5fb22523baf2b788420bce10af1a52522aee358780e5e86,827,0x8bbf051e8dfaa9c477bbd63fa5013ab3b988e218,0xad2b2f10edeac77525323a914e584aa4bb56be95,200000000000000000000,200,1604824.391870682550148,1604624.391870682550148
bsc,0xd98438889ae7364c7e2a3540547fad042fb24642,0x8bbf051e8dfaa9c477bbd63fa5013ab3b988e218,out,22852673,0x9d6d4ab72d1415a886433bbefc33fdc5b0f4a4f611f4d8c257114938bf0ba230,234,0x8bbf051e8dfaa9c477bbd63fa5013ab3b988e218,0x874a8197a4bb22efda7b6f8ce7c4858e4acdcb8b,3151779591069316000000,3151.779591069316,1604624.391870682550148,1601472.612279613234148
bsc,0xd98438889ae7364c7e2a3540547fad042fb24642,0x8bbf051e8dfaa9c477bbd63fa5013ab3b988e218,out,22852911,0xe79dcef8f24b52428e91dba052c32dbdc35790801f2e01e31424e4590b597b90,315,0x8bbf051e8dfaa9c477bbd63fa5013ab3b988e218,0xa8899825f0cf3eeb984d203b0875d129fa829820,147144719871700000000,147.1447198717,1601472.612279613234148,1601325.467559741534148
bsc,0xd98438889ae7364c7e2a3540547fad042fb24642,0x8bbf051e8dfaa9c477bbd63fa5013ab3b988e218,out,22853008,0x320aad9b11b374995edd9a1026c67d561facbf094e073cd6b584da9a74c8489e,487,0x8bbf051e8dfaa9c477bbd63fa5013ab3b988e218,0x17d6b69b4bebb9c0a464f300b7bd6047d548acf4,100875000000000000000,100.875,1601325.467559741534148,1601224.592559741534148
bsc,0xd98438889ae7364c7e2a3540547fad042fb24642,0x8bbf051e8dfaa9c477bbd63fa5013ab3b988e218,out,22853350,0x87c84bf157cd5f196ef7ba285edab08e2893abc344b0c3efdd3649450d264285,228,0x8bbf051e8dfaa9c477bbd63fa5013ab3b988e218,0x6e734fcf360cc1a23510d3e9892a555b83952ae4,12111950000000000000,12.11195,1601224.592559741534148,1601212.480609741534148
bsc,0xd98438889ae7364c7e2a3540547fad042fb24642,0x8bbf051e8dfaa9c477bbd63fa5013ab3b988e218,out,22853666,0x7de7d4d3fbe53bd4b1f535fb701ebd6b124495189ab1186025f46ffcb8e9d9d7,163,0x8bbf051e8dfaa9c477bbd63fa5013ab3b988e218,0xfd863ddb0952ce26bca3299750fc557fd9f0c988,483160000000000000000,483.16,1601212.480609741534148,1600729.320609741534148
bsc,0xd98438889ae7364c7e2a3540547fad042fb24642,0x8bbf051e8dfaa9c477bbd63fa5013ab3b988e218,out,22853693,0xe720b92dd4b6d8ff0a26ac37826de16c91651f110578c990d60a8c4eff439a56,256,0x8bbf051e8dfaa9c477bbd63fa5013ab3b988e218,0xaa3279f1e2f9d53ed621e84137b48882caf7fa0a,8964435831000000000000,8964.435831,1600729.320609741534148,1591764.884778741534148
bsc,0xd98438889ae7364c7e2a3540547fad042fb24642,0x8bbf051e8dfaa9c477bbd63fa5013ab3b988e218,out,22854961,0x8337e6caaa55b032945730e161ef2337f8ca0350164196c2495c23196f9ecb16,83,0x8bbf051e8dfaa9c477bbd63fa5013ab3b988e218,0x89479b8e73d4237b1f75c09f59c27f3d7a071317,2000000000000000000,2,1591764.884778741534148,1591762.884778741534148
bsc,0xd98438889ae7364c7e2a3540547fad042fb24642,0x8bbf051e8dfaa9c477bbd63fa5013ab3b988e218,out,22854996,0xc910cc594a426db88f1160db36b4e08f3f9a84f3d3c1c9d7a86e864173503636,202,0x8bbf051e8dfaa9c477bbd63fa5013ab3b988e218,0x6c7e09f70fe7fcb62a9302855cc42021ebdf4844,150330320000000000000,150.33032,1591762.884778741534148,1591612.554458741534148
bsc,0xd98438889ae7364c7e2a3540547fad042fb24642,0x8bbf051e8dfaa9c477bbd63fa5013ab3b988e218,out,22855033,0x6212f571591b55511a8599cdd650694fa552b22ca1e8784188cd72b3a9ed0979,385,0x8bbf051e8dfaa9c477bbd63fa5013ab3b988e218,0x89479b8e73d4237b1f75c09f59c27f3d7a071317,698564630117908300000,698.5646301179083,1591612.554458741534148,1590913.989828623625848
bsc,0xd98438889ae7364c7e2a3540547fad042fb24642,0x8bbf051e8dfaa9c477bbd63fa5013ab3b988e218,out,22855076,0xbbf369b8512542c368a7f782a70af143a3e342c5605010b2904ad4a535f0f865,326,0x8bbf051e8dfaa9c477bbd63fa5013ab3b988e218,0x62394eadd26d52e00ddc8122aba8a6df8e602c95,52259018000000000000,52.259018,1590913.989828623625848,1590861.730810623625848
bsc,0xd98438889ae7364c7e2a3540547fad042fb24642,0x8bbf051e8dfaa9c477bbd63fa5013ab3b988e218,out,22855559,0x260a854ca4340039d869bf044d7ad7f176cd2347b4b49c638163853470a27510,113,0x8bbf051e8dfaa9c477bbd63fa5013ab3b988e218,0x87702c6328b064609bfe59e27e8a7c5a4d8ede64,348000000000000000000,348,1590861.730810623625848,1590513.730810623625848
bsc,0xd98438889ae7364c7e2a3540547fad042fb24642,0x8bbf051e8dfaa9c477bbd63fa5013ab3b988e218,out,22856201,0xa55ecc8456413ec648c9407e964b107b610397df186dfc1cbe6abcd30256502b,53,0x8bbf051e8dfaa9c477bbd63fa5013ab3b988e218,0xbf35fb99b8c806d16bdac0511811688fc1b68249,2965000000000000000000,2965,1590513.730810623625848,1587548.730810623625848
bsc,0xd98438889ae7364c7e2a3540547fad042fb24642,0x8bbf051e8dfaa9c477bbd63fa5013ab3b988e218,out,22856686,0x211d9d4245c02496b46d0f24bbe0e5ea59535568a1131389bb0794da129013bb,48,0x8bbf051e8dfaa9c477bbd63fa5013ab3b988e218,0xc54d179deccac111d160ff6a46face22056fbeaf,1340375000000000000000,1340.375,1587548.730810623625848,1586208.355810623625848
bsc,0xd98438889ae7364c7e2a3540547fad042fb24642,0x8bbf051e8dfaa9c477bbd63fa5013ab3b988e218,out,22857721,0x825ecae928b0821a9794a1375b546a2d37c37cd1543f9ecccfaaf731d4d94487,504,0x8bbf051e8dfaa9c477bbd63fa5013ab3b988e218,0xc84ee1dfa2dcfc3260cd44a8eb2efddca108b40d,23443900000000000000,23.4439,1586208.355810623625848,1586184.911910623625848
bsc,0xd98438889ae7364c7e2a3540547fad042fb24642,0x8bbf051e8dfaa9c477bbd63fa5013ab3b988e218,out,22857769,0x5d315aa97f6c8988e7445f129390bba273258488475440578e656b95cce6896d,406,0x8bbf051e8dfaa9c477bbd63fa5013ab3b988e218,0xc7f86c5b75c5a167a9f7d979bbda0d1f1ede0064,100136259580029400000,100.1362595800294,1586184.911910623625848,1586084.775651043596448
bsc,0xd98438889ae7364c7e2a3540547fad042fb24642,0x8bbf051e8dfaa9c477bbd63fa5013ab3b988e218,out,22857807,0x538aa911f3a4471f4a7b4a942c6200ddab44c3fabf1e9a9f205c9b731bbead99,228,0x8bbf051e8dfaa9c477bbd63fa5013ab3b988e218,0x24502914994ee102986abe8ee69942d0ee99b642,3053190000000000000000,3053.19,1586084.775651043596448,1583031.585651043596448
bsc,0xd98438889ae7364c7e2a3540547fad042fb24642,0x8bbf051e8dfaa9c477bbd63fa5013ab3b988e218,out,22858084,0x19fbfcff3bfbb47da772c031064c17b3aaa5a6bd5b90ae1f2cb722cf5b8a4951,206,0x8bbf051e8dfaa9c477bbd63fa5013ab3b988e218,0xac00617662630d12ff54d25901aff26cecd021f2,370500000000000000000,370.5,1583031.585651043596448,1582661.085651043596448
bsc,0xd98438889ae7364c7e2a3540547fad042fb24642,0x8bbf051e8dfaa9c477bbd63fa5013ab3b988e218,out,22858319,0x77b1800968aeb100b2ec584689b6f3f769e7305592eb31db9ca2da7618717ee2,75,0x8bbf051e8dfaa9c477bbd63fa5013ab3b988e218,0x6eb3fc93ec95eb203b764dafab88a54f3fa8fcd0,499025000000000000000,499.025,1582661.085651043596448,1582162.060651043596448
bsc,0xd98438889ae7364c7e2a3540547fad042fb24642,0x8bbf051e8dfaa9c477bbd63fa5013ab3b988e218,out,22858526,0x6d202678e6c4a07ce05d6ac772df6a934c031bc4b82e768e6b2c9f3925fe0384,203,0x8bbf051e8dfaa9c477bbd63fa5013ab3b988e218,0xddce9209e25e9c91831858c1c41ae1a47416d557,31700000000000000000,31.7,1582162.060651043596448,1582130.360651043596448
bsc,0xd98438889ae7364c7e2a3540547fad042fb24642,0x8bbf051e8dfaa9c477bbd63fa5013ab3b988e218,out,22858681,0xd20e6813e0e4f588f7764e5a6f7056b42cc4933ab82bd265247a9c311effe02f,146,0x8bbf051e8dfaa9c477bbd63fa5013ab3b988e218,0xe89975d195c388c7367d16f93239293b531a3745,10000807867900000000000,10000.8078679,1582130.360651043596448,1572129.552783143596448
